sm_cat,ÀÏ½Ã,qty,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ºÒÄèÁö¼ö,¿­Áö¼ö,Ã¼°¨¿Âµµ
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-14,5,3.551574803149604,-0.5833005893909623,8.418467583497051,42.442715288727726,31.961467383920432,4.027853475261715
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-27,11,-0.0890838206627687,-3.803898635477582,4.322612085769978,38.31660778485687,24.74945661403509,-0.2570459249492259
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-01,4,-1.0769230769230762,-5.607495069033532,4.4601577909270205,37.55957454251012,22.79175828663968,-0.6915158939366728
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-02,8,-0.4948616600790521,-5.86106719367589,4.953754940711459,37.415888208897485,23.94713241304348,-0.1080842285581002
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-03,21,-2.437154150197632,-6.161660079051382,2.1436758893280623,36.317637539820026,20.096955782608685,-2.749178397412533
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-04,4,-2.4779092702169625,-6.4956607495069045,1.4138067061143986,35.29011403120522,20.018996455496733,-1.9236977534596127
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-05,11,-0.9921104536489148,-4.478063241106723,3.713241106719368,36.87353584117097,22.96214068072252,-0.7500314612199868
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-06,6,-1.503162055335966,-6.079841897233199,4.484387351778655,36.30257630497192,21.949876077803207,-1.3783442912494157
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-07,7,-0.2454545454545449,-6.581027667984192,4.668181818181819,37.095390797129184,24.443104873684216,1.0431569172003974
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-08,6,2.131274900398408,-0.356287425149701,4.920558882235532,38.58957526405955,29.1563087343678,2.386546843164836
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-09,14,-1.9661999999999973,-4.423399999999998,1.0033999999999994,34.29266307724211,21.03705297894737,-3.1756115562928846
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-10,8,-5.12355289421158,-8.8187624750499,-1.3762475049900196,29.68373397157264,14.785610016829494,-6.376510207049729
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-11,11,-8.65956175298806,-11.814171656686634,-4.758083832335328,25.35538861530473,7.782692229083637,-9.99574513905985
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-12,4,-8.862000000000009,-13.871399999999994,-4.045399999999999,25.97092491073682,7.380028021052617,-9.405576828595224
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-14,4,-0.293227091633466,-7.275697211155382,6.138645418326696,35.53704737211156,24.35331615856574,0.5015139818400669
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-15,13,3.953293413173653,-0.8259481037924148,9.793812375249498,42.12596968572329,32.760899863346985,4.838166595872364
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-16,19,3.66958250497018,-1.0764356435643556,7.609306930693064,40.44302370589097,32.20467600194622,4.964404724627025
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-18,8,2.9196850393700777,-0.6728346456692907,6.89153543307087,40.46979279834231,30.714735241110645,3.703820296335445
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-20,7,0.8519762845849801,-4.0155818540433925,6.93491124260355,38.31204672529644,26.617223096109843,1.7188556145210885
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-21,6,0.6314229249011862,-4.5195652173913095,6.612450592885373,38.488050043998335,26.178824559725403,1.9061994745901412
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-22,8,2.146336633663368,-1.5805940594059396,6.625940594059411,40.09035362372069,29.180429124127155,2.6062381198443525
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-23,3,-7.110358565737062,-10.605399999999996,-0.1944,30.23577102000417,10.844186587209036,-9.058543980575658
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-24,7,-10.837848605577692,-13.852894211576844,-6.907584830339329,27.01476147762633,3.460788876745646,-12.798091316006548
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-25,11,-10.418849206349195,-14.224600000000004,-5.822800000000004,26.933895599248128,4.291542613533853,-12.229482978959462
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-26,12,-10.870941883767532,-14.44468937875752,-6.24849699398798,25.748528250268954,3.3975627332981824,-12.680597381623858
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-27,9,-7.458764940239046,-14.686254980079688,-0.4408366533864535,30.167269050744384,10.153517734116155,-7.15502967220339
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-28,2,-3.365737051792833,-6.68087649402391,1.0719123505976094,36.054691808597184,18.255883416397555,-3.932524021210015
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-30,6,-5.0248508946322135,-11.610400000000007,0.6570000000000004,31.283519744689748,14.977487270733487,-5.016257955639473
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-01-31,8,-1.6481999999999997,-6.434869739478954,2.75951903807615,36.045879156715785,21.66287608421053,-0.8825079377112406
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-01,19,-3.0637450199203204,-8.456374501992038,3.390637450199202,35.32678590857621,18.85681040792619,-2.589439660427207
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-03,6,-5.139999999999994,-8.820606060606066,-1.2125252525252528,31.926155058947373,14.747551189473702,-6.647853159304544
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-04,4,-7.670318725099601,-11.108764940239046,-3.687051792828685,29.37138455200252,9.735772703250154,-9.336574596018805
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-05,9,-7.821713147410362,-12.10775347912524,-3.254671968190859,29.26612364206332,9.435818304969589,-9.18039601394459
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-08,9,-4.245090180360721,-11.282931726907623,3.507831325301205,33.8725052631368,16.517555032359454,-3.428961487688886
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-09,8,0.7772908366533864,-6.625349301397214,7.550898203592806,39.351538634640384,26.4653593197316,1.7549215163263
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-10,5,0.6982000000000002,-4.607200000000004,5.9118,39.867476544589465,26.306604884210525,0.2680351982088018
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-11,4,-4.2136000000000005,-7.886800000000004,-0.5003999999999997,33.22251959873684,16.581662894736844,-5.383687929721874
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-12,10,-4.551204819277109,-9.34016064257028,-0.6851405622489968,31.942778108750797,15.915283247305014,-5.693615319772976
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-13,7,-1.0776447105788418,-7.829282868525899,4.561553784860558,37.114776395145874,22.79168697305389,-1.4308914900698444
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-14,4,4.265537848605579,-2.750398406374501,10.57788844621514,43.47746573594044,33.37504396129167,4.133997176353249
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-15,2,1.0851778656126478,-3.439801980198021,6.439999999999997,41.1383415333888,27.070118805491997,1.3189237484484004
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-16,1,0.297826086956523,-5.514455445544551,6.433465346534649,40.24894539267734,25.51081201006865,0.6126083820390531
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-17,4,-0.9936633663366344,-5.306336633663364,3.827326732673268,40.47450888225117,22.94798578728505,-1.568125753236724
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-18,4,0.271881188118812,-4.899009900990101,5.992673267326736,41.47414378076081,25.45522793142262,1.2844470687126617
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-19,6,2.042094861660079,-2.965019762845849,7.998418972332012,42.07510506197213,28.965851920823795,3.08603959365012
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-20,3,1.8996039603960395,-4.274455445544552,8.003168316831681,41.947703988202186,28.683509673163115,2.436319128423123
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-21,8,-0.2916831683168314,-5.0055445544554455,4.638217821782182,41.02923015387181,24.33868677936425,-0.2524613480237198
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-23,5,3.823366336633661,-2.946138613861386,9.262178217821788,42.47626242384575,32.50119975706096,4.222008601314258
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-24,3,3.61049504950495,-1.450297029702968,9.3809900990099,42.55170391664409,32.07802062959875,4.371673889264261
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-25,5,2.973372781065086,-1.811834319526626,9.27376725838264,42.12867596075988,30.814509411772026,3.867077721770944
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-02-28,11,5.157905138339926,1.7249011857707517,8.962055335968376,43.00557533207822,35.15085228970253,5.097489599384574
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-01,3,1.9597609561752989,-2.442942345924455,5.758846918489062,40.55203847603271,28.808220451121837,0.8451103483057467
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-02,6,0.4676587301587304,-5.525396825396829,7.409920634920636,39.84812329304511,25.849165959398498,1.1091976088962183
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-03,5,6.9796039603960445,-1.575396825396825,15.406746031746032,47.64810888556541,38.74699705211049,8.04875452259153
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-04,2,10.897585513078468,5.527128712871293,16.009504950495053,52.271655563443815,46.515438726421685,11.889154618018871
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-05,4,5.109240246406571,1.4683127572016457,10.93415637860082,42.84866267521517,35.054894187885004,5.0267758206068445
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-06,13,3.8609561752988055,-1.214970059880239,10.037125748502994,42.4669039207381,32.57591606919689,4.500649671240628
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-09,8,2.9488095238095244,-0.4559523809523811,7.270039682539685,40.12116088571428,30.77402445714286,3.776592340785018
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-11,10,5.4593253968254,-0.1626242544731612,12.421868787276347,45.11597486466166,35.73908516992481,6.506816673293507
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-12,11,7.123564356435645,-0.5728174603174608,15.571428571428584,47.397627886816046,39.03495758363732,8.24894738325832
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-15,8,11.94345238095237,7.163293650793652,15.453769841269848,53.71250402443607,48.590967987969904,12.930576780192409
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-16,8,4.807722772277231,0.9655445544554456,9.515445544554463,43.466096209213134,34.45243697331945,4.776543196641558
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-19,4,8.092047713717692,5.1302186878727625,11.158449304174956,47.47181315190959,40.962482515266295,8.415349557973537
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-20,6,4.636435643564354,1.4069306930693066,8.094455445544552,44.47782318928608,34.10714085846795,3.839653063005212
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-21,7,1.459566074950688,-0.0532544378698225,3.4431952662721867,36.83138290252257,27.82888205998131,1.1082369439164457
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-22,8,4.20752475247525,-0.4035573122529638,10.56699604743084,43.00062281396561,33.26200558884836,4.753991648204488
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-23,3,5.311904761904757,-1.1502970297029718,12.425742574257422,44.86166212706766,35.44741543909774,6.353754959671228
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-25,3,9.449407114624512,3.2428853754940703,17.190711462450583,50.82518516513419,43.6395637290618,10.533839556136405
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-26,4,10.490711462450587,3.534387351778657,18.59209486166008,52.421065099001446,45.700143632494274,11.73117417064293
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-31,6,12.9869306930693,5.914031620553354,20.579446640316213,55.97316833642522,50.64168703543511,14.33611194205852
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-01,9,14.628514851485148,8.716468253968255,20.23809523809521,58.27463027656072,53.89683646909849,16.033733935849785
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-02,13,16.544554455445546,10.848712871287129,23.05702970297031,61.16626998645128,57.69133946388745,17.946717273638946
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-06,18,7.169169960474308,3.310099009900989,12.196039603960417,47.08050147027252,39.12775707963387,6.963814986295263
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-07,6,4.209523809523809,1.2555555555555562,8.255357142857138,44.81781545864661,33.257548248120294,3.387971014014
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-09,8,9.442063492063491,3.53452380952381,16.36904761904763,50.996049530827065,43.62330167218045,10.56971270886881
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-10,23,14.359325396825396,4.697227722772277,21.090297029702985,57.8786936487462,53.36066778571429,14.962644749470426
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-11,12,14.05588822355289,8.251394422310758,19.54960159362549,57.47862033406869,52.75590757737156,14.8287553205023
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-12,6,12.214711729622264,4.717764471057879,19.965269461077845,55.30583039028984,49.10403806675735,13.28170896909705
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-14,7,9.18260869565218,6.959486166007905,13.116007905138334,49.2372600518039,43.12217221739132,9.742796967124988
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-16,9,9.966930693069306,3.2222222222222245,16.7343253968254,51.61553717909327,44.66376221438249,11.125444662874472
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-17,13,11.46581027667984,5.369900990099004,18.754257425742576,53.73058757079259,47.63189752677344,12.910028727413136
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-18,5,11.760869565217387,4.4009900990099045,19.742376237623755,54.33106895467159,48.212973739130426,13.104088868326784
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-20,10,16.449209486166026,7.618613861386135,25.947920792079177,60.66477083436658,57.494084551029786,18.173765122642777
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-21,6,17.437425742574263,8.801584158415839,26.04376237623761,61.99647877948932,59.4510406755602,18.94291013933985
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-23,13,11.098409542743536,10.072564612326046,13.212524850894624,52.24719917599664,46.91801915779009,11.5199966619093
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-24,6,11.294023904382472,8.315139442231073,14.204980079681269,52.85308964931852,47.30127330962467,12.1077677144275
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-25,17,12.290693069306943,4.845742574257425,20.11049504950495,54.99572699247527,49.2633403719646,13.725134665259496
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-26,18,13.559920634920628,5.915247524752472,21.40891089108912,56.75198960375939,51.777172351879685,15.040964332569056
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-28,4,14.429224652087456,7.267992047713717,22.3854870775348,57.978386482974464,53.498828811133166,15.879830382540876
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-30,14,17.515079365079377,11.38829365079365,24.0230158730159,62.58786892706769,59.61233513233085,19.083040142633248
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-01,14,17.87069306930691,13.230158730158738,22.673214285714284,63.48335170897339,60.321496087754,19.592378885840844
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-02,26,14.243824701195225,9.523061630218685,18.695626242544737,57.66064109705859,53.14462440836655,15.33333471781136
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-06,30,15.361752988047828,13.420079522862832,18.20019880715705,59.587299116796,55.35996607422944,16.754715168221104
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-07,11,15.96958250497018,12.32564612326044,21.05566600397614,60.53349493339961,56.56018185984096,17.549266841956623
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-09,14,12.842094861660078,8.314426877470366,18.28379446640315,55.60100285373414,50.35997126819221,14.01816850948247
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-10,38,14.164880952380944,8.3065606361829,20.95129224652088,57.57634044981202,52.979954506766894,15.60338063181271
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-11,22,15.719642857142858,9.16924603174603,22.33214285714288,59.80982024642857,56.05381665714286,17.272683638154994
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-12,12,15.167391304347824,12.592490118577068,17.645256916996072,59.19923551395881,54.97173208787186,16.45167734353404
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-14,11,18.093849206349184,11.342658730158728,25.377777777777784,63.54217009460483,60.75946442857138,19.827398813240816
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-16,18,21.720883534136554,19.51126760563381,24.0466800804829,70.33315786016408,67.94936189759036,23.348783003783748
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-17,21,21.554582484725056,18.6674134419552,24.92912423625256,70.00419972413115,67.6197714165298,23.20285361914165
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-18,10,16.687374749499,12.79519038076152,20.90340681362726,61.83881428749973,57.983801315835976,18.043087538104896
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-20,18,14.964285714285706,8.96190476190477,20.97698412698413,58.71832914285713,54.5564329142857,15.949463700793387
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-21,10,15.54711729622266,9.535387673956263,21.53558648111331,59.656708272596,55.71616602546824,16.868437803176036
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-23,17,16.93206412825651,11.406212424849704,22.785370741482943,61.7043621287206,58.45772798447421,18.229050410061877
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-24,12,17.64900398406372,9.292031872509954,25.09442231075696,62.37196708702031,59.87134294107775,19.125077728223676
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-25,23,18.491468253968247,11.518650793650794,25.925396825396863,63.49561125187969,61.539120406015016,20.22815629304901
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-26,30,19.00357142857144,11.56746031746033,26.824603174603165,64.57970278909777,62.55713213383462,20.790881343802923
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-28,11,19.521600000000003,14.085200000000013,25.506400000000003,65.87974435334738,63.58799425263158,21.37247379236361
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-30,24,19.51579999999999,15.465130260521034,24.841482965931863,66.12425875113684,63.57888350526314,21.310002641969
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-05-31,33,18.510735586481115,12.94592445328031,24.81232604373756,64.04481015785288,61.583376261232615,20.20667724135592
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-03,11,21.22936507936509,14.3827380952381,28.93015873015874,67.44945395714288,66.96180705714288,23.157537469381214
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-08,15,21.01984126984125,16.558531746031758,26.591071428571425,68.0705047105263,66.55354079849621,22.86797743359693
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-14,15,19.75029702970297,16.56792079207921,24.10138613861386,66.17651431266285,64.04029390828558,21.323838570397957
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-15,14,19.148310139164973,15.403180914512928,23.927037773359867,64.96584230967872,62.84550374923087,20.627957999056143
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-20,17,21.44729458917836,17.024048096192377,27.2492985971944,68.77187328682629,67.40021500236261,23.28306344148855
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-21,15,21.88227091633467,16.70978043912177,28.220758483033915,68.7214342586706,68.25687548802686,23.715988578642246
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-22,17,22.57614314115308,15.629423459244542,30.087673956262417,69.23496634353876,69.62790121948309,24.574334222394903
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-25,29,24.18123752495009,17.72594810379241,31.234131736526965,72.15506690097698,72.80941316255908,26.25679426556011
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-06-26,8,22.46004016064257,19.54518072289155,25.507028112449827,71.49093861908688,69.41232906544072,24.161048416215785
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-01,10,22.23016194331984,19.835020242914982,25.12995951417004,71.41867673336884,68.95908878461537,24.008729946056427
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-02,22,23.08295218295219,20.799168399168405,26.338877338877342,72.89631798289855,70.64765664482597,24.977914706508813
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-04,27,24.81526104417671,21.252313883299788,29.881690140845045,74.81331841559789,74.07272907177096,26.85648756889248
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-06,11,21.467330677290825,19.40099800399203,24.1193612774451,69.44526418695429,67.44423024103584,23.115895900286485
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-14,20,26.639363817097404,22.557884231536907,31.803393213572825,77.20571561988069,77.68225354732655,28.802377754676893
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-18,43,26.48957915831664,21.6936,32.36760000000002,76.73421389461029,77.38475130188802,28.68155683785954
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-20,24,27.371257485029933,21.81337325349299,33.71796407185631,77.78275108351717,79.12928899930664,29.59330750054897
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-22,21,28.325553319919504,23.28490945674045,34.04627766599597,78.99884909274593,81.01795914186167,30.569837441097043
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-23,54,28.486546184739,24.41770623742455,33.83521126760561,79.38594653278383,81.33721035104637,30.74314188849008
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-24,89,28.64311377245509,23.935200000000005,34.38479999999998,79.94593458835521,81.64828926946109,30.907725077286894
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-25,78,28.39899799599197,24.651004016064263,33.385742971887545,79.66139054490031,81.16525564259041,30.649587972143053
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-26,45,28.45487077534789,24.193836978131188,33.858846918489064,79.6682569531024,81.2756131246625,30.712809766401797
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-27,38,28.779441117764485,24.27350597609557,34.70239043824702,80.37369462464548,81.91893623422631,31.04961778670709
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-28,25,27.918253968253943,24.534920634920645,33.47976190476192,79.50922076691725,80.21547569924806,30.148831940430817
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-29,26,28.32178217821785,23.93544554455447,33.505742574257475,78.8350784450235,81.00995153392398,30.56111117477896
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-30,38,27.96401590457256,23.70457256461232,33.189662027833016,78.34837531405253,80.30175142789577,30.18101374018176
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-07-31,32,28.23670634920633,23.240079365079364,34.30952380952381,78.62024746879698,80.84120158195485,30.477304204100548
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-01,45,29.08687872763419,23.271172962226665,35.70974155069584,79.71399637894737,82.52396800703147,31.37499134311093
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-03,34,29.177217741935465,24.647991967871484,34.73433734939758,80.25605002449063,82.70415426587432,31.475377267475128
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-05,18,28.695209580838306,24.654491017964084,33.972455089820365,79.68784794005671,81.75031093848091,30.962489141206177
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-07,24,27.83887775551105,24.4396,32.9602,79.18736818917841,80.05761915591188,30.065962297853638
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-08,40,28.0600397614314,24.14870775347916,33.626838966202776,79.37431475174216,80.49495196973945,30.29850937486166
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-15,19,28.498011928429424,23.7986083499006,35.15407554671965,79.61430098964111,81.36062494460604,30.754094788063924
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-18,3,23.521115537848587,18.30438247011952,29.639243027888444,71.19180637265671,71.50235282809808,25.44956589726685
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-19,7,24.57003968253968,19.22996031746032,30.906944444444427,73.18584760225563,73.58142421353384,26.666336594610364
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-22,11,27.803585657370505,22.074193548387097,33.5836693548387,77.99122218171522,79.98368841211993,29.99464464234853
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-27,5,23.259960159362564,20.79021956087826,26.026147704590823,73.34189811260225,70.99888825237998,25.2354638606322
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-28,4,24.39219999999997,21.993638170974148,28.248906560636183,74.86743316837891,73.23859972631574,26.44558615772848
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-29,9,25.228888888888857,22.07762096774192,29.20947580645157,75.71273482105258,74.89271957894731,27.23956066303538
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-08-30,11,25.45757575757576,23.21350806451612,29.39415322580644,76.34576340574164,75.34662927368421,27.51430822788669
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-02,1,22.23838383838381,17.95653923541248,26.70744466800807,70.42580461121852,68.96923399999994,24.0940505127309
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-06,5,21.992971887550176,17.582164328657296,26.482765531062125,69.95605661193156,68.48282469218806,23.91463191991881
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-09,3,19.720161290322583,13.988080808080811,26.203636363636367,65.94105786621392,63.97892423904924,21.472236855939745
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-11,6,18.99416498993965,14.101008064516112,24.212298387096755,64.75250749778675,62.54045219586999,20.55315700318558
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-12,3,20.339679358717422,15.120925553319932,26.052313883299803,67.12807575246235,65.20761963026048,22.146053035785243
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-13,2,20.578156312625257,17.93253012048192,24.24879518072289,68.21381568104633,65.68534958320855,22.41856868416004
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-14,3,21.307444668008063,18.45383064516129,24.44354838709677,69.61717674916872,67.13064762160333,23.13554755711359
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-15,4,21.669338677354705,19.73835341365461,24.47670682730923,70.3969853515452,67.84829657063601,23.74509388466602
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-09-17,6,21.18319999999999,17.107615230460908,26.643887775551075,68.64394100901052,66.87926835789472,23.17240186242938
