sm_cat,일시,qty,일 미세먼지 농도(㎍/㎥)
공기정화 용품,2019-07-26,82,18.84210526315789
공기정화 용품,2019-07-31,108,13.666666666666666
공기정화 용품,2019-08-01,76,14.045454545454543
공기정화 용품,2019-08-03,56,21.625
공기정화 용품,2019-08-06,121,28.875
공기정화 용품,2019-08-09,94,20.91304347826087
공기정화 용품,2019-08-19,146,25.57692307692308
공기정화 용품,2019-08-25,67,19.45833333333333
공기정화 용품,2019-08-28,100,19.08
공기정화 용품,2019-08-29,96,23.846153846153847
공기정화 용품,2019-08-30,75,19.33333333333333
공기정화 용품,2019-08-31,64,16.6
공기정화 용품,2019-09-01,54,20.12
공기정화 용품,2019-09-02,124,19.84
공기정화 용품,2019-09-04,111,11.958333333333334
공기정화 용품,2019-09-05,100,16.0
공기정화 용품,2019-09-09,113,24.0
공기정화 용품,2019-09-10,58,22.26923076923077
공기정화 용품,2019-09-11,65,19.39130434782609
공기정화 용품,2019-09-12,35,12.73913043478261
공기정화 용품,2019-09-14,71,15.217391304347826
공기정화 용품,2019-09-15,112,15.666666666666666
공기정화 용품,2019-09-16,129,16.875
공기정화 용품,2019-09-17,132,19.52173913043478
공기정화 용품,2019-09-18,186,24.6
공기정화 용품,2019-09-19,127,23.36
공기정화 용품,2019-09-21,64,13.80952380952381
공기정화 용품,2019-09-22,104,14.444444444444445
공기정화 용품,2019-09-23,159,13.473684210526317
공기정화 용품,2019-09-25,122,23.681818181818183
공기정화 용품,2019-09-27,71,24.58333333333333
공기정화 용품,2019-09-28,66,24.77777777777778
공기정화 용품,2019-09-29,83,30.24137931034483
공기정화 용품,2019-10-01,195,33.0
공기정화 용품,2019-10-02,126,18.95
공기정화 용품,2019-10-03,114,22.0
공기정화 용품,2019-10-04,140,30.58333333333333
공기정화 용품,2019-10-05,96,27.09090909090909
공기정화 용품,2019-10-06,78,14.863636363636363
공기정화 용품,2019-10-07,160,11.714285714285714
공기정화 용품,2019-10-09,91,30.580422726015502
공기정화 용품,2019-10-10,108,21.96153846153846
공기정화 용품,2019-10-11,123,28.74074074074074
공기정화 용품,2019-10-12,77,25.77777777777778
공기정화 용품,2019-10-14,135,26.03846153846154
공기정화 용품,2019-10-17,108,24.96153846153846
공기정화 용품,2019-10-20,117,28.727272727272727
공기정화 용품,2019-10-21,211,30.68
공기정화 용품,2019-10-23,128,24.192307692307693
공기정화 용품,2019-10-24,219,24.464285714285715
공기정화 용품,2019-10-26,77,20.115384615384617
공기정화 용품,2019-10-27,73,20.0
공기정화 용품,2019-10-28,177,28.57692307692308
공기정화 용품,2019-10-31,227,62.11111111111112
공기정화 용품,2019-11-04,408,22.115384615384617
공기정화 용품,2019-11-05,183,29.20689655172414
공기정화 용품,2019-11-09,97,32.51724137931034
공기정화 용품,2019-11-10,120,30.821428571428573
공기정화 용품,2019-11-12,146,28.51851851851852
공기정화 용품,2019-11-14,142,19.928571428571427
공기정화 용품,2019-11-15,145,29.814814814814813
공기정화 용품,2019-11-17,120,29.296296296296298
공기정화 용품,2019-11-18,215,62.392857142857146
공기정화 용품,2019-11-20,155,19.928571428571427
공기정화 용품,2019-11-21,249,28.857142857142858
공기정화 용품,2019-11-22,148,31.714285714285715
공기정화 용품,2019-11-24,117,25.892857142857142
공기정화 용품,2019-11-26,175,21.0
공기정화 용품,2019-11-29,116,22.115384615384617
공기정화 용품,2019-12-01,105,26.75
공기정화 용품,2019-12-02,197,18.41379310344828
공기정화 용품,2019-12-04,121,24.892857142857142
공기정화 용품,2019-12-05,127,19.0
공기정화 용품,2019-12-08,102,33.44827586206897
공기정화 용품,2019-12-10,322,64.74074074074075
공기정화 용품,2019-12-11,386,52.17857142857143
공기정화 용품,2019-12-12,205,16.464285714285715
공기정화 용품,2019-12-15,113,27.428571428571427
공기정화 용품,2019-12-16,242,27.55172413793104
공기정화 용품,2019-12-17,131,24.79310344827586
공기정화 용품,2019-12-18,148,26.25
공기정화 용품,2019-12-19,213,20.103448275862068
공기정화 용품,2019-12-20,120,23.5
공기정화 용품,2019-12-21,73,29.48275862068965
공기정화 용품,2019-12-22,155,40.48275862068966
공기정화 용품,2019-12-23,200,37.03448275862069
공기정화 용품,2019-12-24,245,38.785714285714285
공기정화 용품,2019-12-25,182,34.22222222222222
공기정화 용품,2019-12-26,171,32.58620689655172
공기정화 용품,2019-12-28,136,32.86206896551724
공기정화 용품,2019-12-29,105,34.172413793103445
공기정화 용품,2019-12-30,196,24.296296296296298
공기정화 용품,2019-12-31,211,19.75862068965517
공기정화 용품,2018-03-10,91,31.428571428571427
공기정화 용품,2018-03-17,121,22.25
공기정화 용품,2018-03-18,130,29.03448275862069
공기정화 용품,2018-03-24,186,62.44827586206897
공기정화 용품,2018-03-28,654,40.46428571428572
공기정화 용품,2018-03-29,1014,36.55172413793103
공기정화 용품,2018-03-30,538,37.41379310344828
공기정화 용품,2018-04-03,309,44.96153846153846
공기정화 용품,2018-04-04,357,19.41176470588235
공기정화 용품,2018-04-05,419,12.875
공기정화 용품,2018-04-08,217,32.62068965517241
공기정화 용품,2018-04-13,186,33.13793103448276
공기정화 용품,2018-04-15,167,89.51724137931035
공기정화 용품,2018-04-22,325,34.214285714285715
공기정화 용품,2018-04-27,253,36.81481481481482
공기정화 용품,2018-04-29,173,42.51724137931034
공기정화 용품,2018-05-03,179,34.130434782608695
공기정화 용품,2018-05-04,249,34.77777777777778
공기정화 용품,2018-05-05,222,33.0
공기정화 용품,2018-05-08,174,19.46153846153846
공기정화 용품,2018-05-13,108,18.51851851851852
공기정화 용품,2018-05-15,85,50.03448275862069
공기정화 용품,2018-05-22,229,22.517241379310345
공기정화 용품,2018-05-27,180,49.89655172413793
공기정화 용품,2018-05-29,126,33.96296296296296
공기정화 용품,2018-06-01,208,31.20689655172414
공기정화 용품,2018-06-02,99,31.0
공기정화 용품,2018-06-04,205,33.55172413793103
공기정화 용품,2018-06-05,132,33.827586206896555
공기정화 용품,2018-06-06,132,35.62068965517241
공기정화 용품,2018-06-07,216,38.72413793103448
공기정화 용품,2018-06-09,106,33.0
공기정화 용품,2018-06-10,100,15.947368421052632
공기정화 용품,2018-06-12,107,15.8
공기정화 용품,2018-06-13,73,21.807692307692307
공기정화 용품,2018-06-16,55,18.46153846153846
공기정화 용품,2018-06-17,100,25.24137931034483
공기정화 용품,2018-06-23,46,29.48275862068965
공기정화 용품,2018-06-24,69,37.51724137931034
공기정화 용품,2018-06-27,128,17.333333333333332
공기정화 용품,2018-06-28,132,15.8125
공기정화 용품,2018-06-29,115,21.6
공기정화 용품,2018-06-30,88,22.65217391304348
공기정화 용품,2018-07-03,96,15.22222222222222
공기정화 용품,2018-07-05,80,15.26086956521739
공기정화 용품,2018-07-07,31,13.5
공기정화 용품,2018-07-08,57,14.136363636363637
공기정화 용품,2018-07-09,121,9.904761904761903
공기정화 용품,2018-07-10,109,20.214285714285715
공기정화 용품,2018-07-11,80,24.115384615384617
공기정화 용품,2018-07-12,97,20.45833333333333
공기정화 용품,2018-07-13,85,17.625
공기정화 용품,2018-07-15,58,20.607142857142858
공기정화 용품,2018-07-21,35,32.74074074074074
공기정화 용품,2018-08-04,44,24.0
공기정화 용품,2018-08-06,80,21.318181818181817
공기정화 용품,2018-08-10,65,17.77777777777778
공기정화 용품,2018-08-11,40,14.904761904761903
공기정화 용품,2018-08-12,48,19.0
공기정화 용품,2018-08-13,72,21.666666666666668
공기정화 용품,2018-08-16,85,15.142857142857142
공기정화 용품,2018-08-20,78,25.26923076923077
공기정화 용품,2018-08-23,89,13.047619047619047
공기정화 용품,2018-08-24,32,14.0625
공기정화 용품,2018-08-25,67,20.25925925925926
공기정화 용품,2018-08-26,41,15.142857142857142
공기정화 용품,2018-08-31,47,16.0
공기정화 용품,2018-09-01,36,17.48
공기정화 용품,2018-09-03,96,14.52
공기정화 용품,2018-09-04,72,14.958333333333334
공기정화 용품,2018-09-05,63,19.72
공기정화 용품,2018-09-07,52,22.76
공기정화 용품,2018-09-08,46,18.62962962962963
공기정화 용품,2018-09-16,73,23.07407407407408
공기정화 용품,2018-09-22,24,27.32
공기정화 용품,2018-09-23,24,27.346153846153847
공기정화 용품,2019-02-04,118,67.65517241379311
공기정화 용품,2019-03-09,596,33.22222222222222
공기정화 용품,2019-03-14,617,31.571428571428573
공기정화 용품,2019-04-06,145,57.21428571428572
공기정화 용품,2019-04-13,117,32.48275862068966
공기정화 용품,2019-04-19,191,32.32142857142857
공기정화 용품,2019-04-21,125,31.17241379310345
공기정화 용품,2019-04-22,277,48.72413793103448
공기정화 용품,2019-04-24,283,26.296296296296298
공기정화 용품,2019-04-28,126,18.423076923076923
공기정화 용품,2019-05-06,89,35.535714285714285
공기정화 용품,2019-05-13,91,38.392857142857146
공기정화 용품,2019-05-19,146,15.08
공기정화 용품,2019-05-21,95,36.96428571428572
공기정화 용품,2019-05-22,168,43.86206896551724
공기정화 용품,2019-05-24,222,61.172413793103445
공기정화 용품,2019-05-28,83,18.96
공기정화 용품,2019-05-31,108,20.33333333333333
공기정화 용품,2019-06-02,96,28.5
공기정화 용품,2019-06-03,181,34.888888888888886
공기정화 용품,2019-06-04,168,35.77777777777778
공기정화 용품,2019-06-07,127,15.63157894736842
공기정화 용품,2019-06-08,85,21.83333333333333
공기정화 용품,2019-06-09,148,22.26923076923077
공기정화 용품,2019-06-10,138,14.947368421052632
공기정화 용품,2019-06-11,195,15.1
공기정화 용품,2019-06-12,118,22.166666666666668
공기정화 용품,2019-06-13,148,23.04
공기정화 용품,2019-06-15,55,24.2
공기정화 용품,2019-06-16,70,20.52380952380953
공기정화 용품,2019-06-17,125,21.185185185185187
공기정화 용품,2019-06-19,173,27.22222222222222
공기정화 용품,2019-06-20,184,26.615384615384617
공기정화 용품,2019-06-22,73,18.44
공기정화 용품,2019-06-23,142,16.904761904761905
공기정화 용품,2019-06-25,132,23.22222222222222
공기정화 용품,2019-06-26,151,24.291666666666668
공기정화 용품,2019-06-27,112,19.347826086956523
공기정화 용품,2019-06-28,76,23.44
공기정화 용품,2019-06-29,93,20.08333333333333
공기정화 용품,2019-06-30,117,22.185185185185187
공기정화 용품,2019-07-01,169,26.8
공기정화 용품,2019-07-02,140,23.75
공기정화 용품,2019-07-03,147,25.48148148148148
공기정화 용품,2019-07-04,145,27.11111111111111
공기정화 용품,2019-07-06,76,28.25
공기정화 용품,2019-07-08,125,15.4
공기정화 용품,2019-07-09,96,14.652173913043478
공기정화 용품,2019-07-11,90,10.235294117647058
공기정화 용품,2019-07-13,62,23.692307692307693
공기정화 용품,2019-07-14,124,27.392857142857142
공기정화 용품,2019-07-15,181,26.96
공기정화 용품,2019-07-18,178,27.88888888888889
공기정화 용품,2019-07-20,129,11.944444444444445
공기정화 용품,2019-07-21,64,17.863636363636363
공기정화 용품,2019-07-22,148,27.535714285714285
공기정화 용품,2019-07-24,148,18.571428571428573
공기정화 용품,2019-07-27,113,21.35
공기정화 용품,2019-07-28,61,15.55
공기정화 용품,2019-07-29,136,15.75
공기정화 용품,2019-07-30,92,16.083333333333332
공기정화 용품,2019-08-02,85,16.875
공기정화 용품,2019-08-04,81,28.03846153846154
공기정화 용품,2019-08-05,188,33.333333333333336
공기정화 용품,2019-08-08,390,27.625
공기정화 용품,2019-08-10,182,23.192307692307693
공기정화 용품,2019-08-11,86,19.07692307692308
공기정화 용품,2019-08-12,201,20.5
공기정화 용품,2019-08-13,101,21.04
공기정화 용품,2019-08-14,129,19.25
공기정화 용품,2019-08-15,88,12.45
공기정화 용품,2019-08-16,97,18.5
공기정화 용품,2019-08-17,50,28.0
공기정화 용품,2019-08-18,70,25.33333333333333
공기정화 용품,2019-08-21,74,27.25925925925926
공기정화 용품,2019-08-22,116,26.03846153846154
공기정화 용품,2019-08-23,101,28.321428571428573
공기정화 용품,2019-08-24,51,23.89655172413793
공기정화 용품,2019-08-27,83,18.76923076923077
공기정화 용품,2019-09-07,72,19.05
공기정화 용품,2019-09-13,44,14.478260869565217
산림욕기,2018-01-17,1,37.2962962962963
산림욕기,2018-02-22,1,36.392857142857146
산림욕기,2018-02-26,1,36.07142857142857
산림욕기,2018-03-27,1,56.22222222222222
산림욕기,2018-06-19,1,28.846153846153847
산림욕기,2018-12-13,1,29.285714285714285
산림욕기,2019-04-03,1,28.517241379310345
산림욕기,2019-04-10,1,11.555555555555555
산림욕기,2019-04-15,1,46.32142857142857
산림욕기,2019-05-03,2,44.82758620689656
산림욕기,2019-05-10,1,38.46428571428572
산림욕기,2019-05-15,2,41.18518518518518
산림욕기,2019-06-14,1,25.346153846153847
산림욕기,2019-08-20,1,28.357142857142858
산림욕기,2019-09-30,3,36.888888888888886
산림욕기,2019-10-08,1,30.580422726015502
산림욕기,2019-11-01,1,85.0
산림욕기,2019-11-06,1,33.93103448275862
산림욕기,2019-11-08,1,32.57692307692308
산림욕기,2019-11-23,1,24.96551724137931
산림욕기,2019-11-28,2,28.0
산림욕기,2019-12-13,1,22.464285714285715
산림욕기,2018-01-04,1,26.423076923076923
산림욕기,2018-01-09,1,30.37037037037037
산림욕기,2018-01-12,1,18.444444444444443
산림욕기,2018-02-01,1,29.5
산림욕기,2018-02-12,1,36.10344827586207
산림욕기,2018-02-17,1,32.0
산림욕기,2018-02-21,1,27.703703703703702
산림욕기,2018-02-23,1,59.0
산림욕기,2018-03-12,1,61.241379310344826
산림욕기,2018-03-26,1,46.14814814814815
산림욕기,2018-04-24,1,11.666666666666666
산림욕기,2018-05-24,1,78.20689655172414
산림욕기,2018-06-15,1,19.125
산림욕기,2018-07-01,1,14.733333333333333
산림욕기,2018-07-18,1,31.56
산림욕기,2018-08-08,1,19.0
산림욕기,2018-08-15,1,21.90909090909091
산림욕기,2018-08-27,1,14.055555555555555
산림욕기,2018-09-06,1,24.0
산림욕기,2018-09-09,1,18.0
산림욕기,2018-10-01,1,16.192307692307693
산림욕기,2018-10-02,1,20.5
산림욕기,2018-10-04,2,19.703703703703702
산림욕기,2018-10-11,2,15.23076923076923
산림욕기,2018-10-17,1,26.26923076923077
산림욕기,2018-10-25,1,32.44827586206897
산림욕기,2018-10-29,1,17.22222222222222
산림욕기,2018-10-30,1,17.607142857142858
산림욕기,2018-10-31,1,18.071428571428573
산림욕기,2018-11-06,1,48.06896551724138
산림욕기,2018-11-14,1,24.23076923076923
산림욕기,2019-01-04,1,38.535714285714285
산림욕기,2019-01-05,1,47.3448275862069
산림욕기,2019-01-20,1,39.62068965517241
산림욕기,2019-01-23,1,58.82142857142857
산림욕기,2019-01-24,1,29.13793103448276
산림욕기,2019-01-25,2,32.892857142857146
산림욕기,2019-01-28,1,57.72413793103448
산림욕기,2019-03-10,5,30.310344827586206
산림욕기,2019-03-13,1,31.48275862068965
산림욕기,2019-03-15,3,31.814814814814813
산림욕기,2019-03-16,1,27.77777777777778
산림욕기,2019-07-16,1,22.52
산림욕기,2019-08-06,1,28.875
산림욕기,2019-08-19,1,25.57692307692308
산림욕기,2019-08-29,1,23.846153846153847
산림욕기,2019-09-04,1,11.958333333333334
산림욕기,2019-09-22,1,14.444444444444445
산림욕기,2019-09-25,2,23.681818181818183
산림욕기,2019-10-01,1,33.0
산림욕기,2019-10-09,2,30.580422726015502
산림욕기,2019-10-11,1,28.74074074074074
산림욕기,2019-10-14,1,26.03846153846154
산림욕기,2019-11-12,1,28.51851851851852
산림욕기,2019-11-14,1,19.928571428571427
산림욕기,2019-12-10,2,64.74074074074075
산림욕기,2019-12-11,1,52.17857142857143
산림욕기,2018-03-18,1,29.03448275862069
산림욕기,2018-06-29,2,21.6
산림욕기,2018-08-24,1,14.0625
산림욕기,2018-08-26,1,15.142857142857142
산림욕기,2018-09-07,1,22.76
산림욕기,2018-09-08,1,18.62962962962963
산림욕기,2019-06-03,2,34.888888888888886
산림욕기,2019-06-07,2,15.63157894736842
산림욕기,2019-06-12,1,22.166666666666668
산림욕기,2019-06-19,1,27.22222222222222
산림욕기,2019-06-26,1,24.291666666666668
산림욕기,2019-07-09,3,14.652173913043478
산림욕기,2019-07-11,1,10.235294117647058
산림욕기,2019-07-22,1,27.535714285714285
산림욕기,2019-08-05,1,33.333333333333336
